target_var,long_name,units,family,level,source_var,mode,include_in_cli,notes,run_type,variable,short_name,cf_var_name,standard_name,coordinates,dims,shape,chunks,dtype,ndim,group_path,array_group,array_path,attrs_json
PRES,cloud_top/PRES,Pa,sfc,cloud_top,PRES,fcst,1,,fcst,PRES,,,,forecast_reference_time forecast_period,"time,projection_y_coordinate,projection_x_coordinate","[48,1059,1799]","[48,150,150]",float32,3,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/cloud_top/PRES,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/cloud_top/PRES/cloud_top,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/cloud_top/PRES/cloud_top/PRES,"{""GRIB_PARAM"": [2, 0, 3, 0], ""coordinates"": ""forecast_reference_time forecast_period"", ""long_name"": ""cloud_top/PRES"", ""units"": ""Pa""}"
RETOP,cloud_top/RETOP,,sfc,cloud_top,RETOP,fcst,1,,fcst,RETOP,,,,forecast_reference_time forecast_period,"time,projection_y_coordinate,projection_x_coordinate","[48,1059,1799]","[48,150,150]",float32,3,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/cloud_top/RETOP,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/cloud_top/RETOP/cloud_top,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/cloud_top/RETOP/cloud_top/RETOP,"{""GRIB_PARAM"": [2, 0, 16, 3], ""coordinates"": ""forecast_reference_time forecast_period"", ""long_name"": ""cloud_top/RETOP""}"
HAIL_1hr_max_fcst,entire_atmosphere/HAIL_1hr_max_fcst,,sfc,entire_atmosphere,HAIL_1hr_max_fcst,fcst,1,,fcst,HAIL_1hr_max_fcst,,,,forecast_reference_time forecast_period,"time,projection_y_coordinate,projection_x_coordinate","[48,1059,1799]","[48,150,150]",float32,3,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/entire_atmosphere/HAIL_1hr_max_fcst,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/entire_atmosphere/HAIL_1hr_max_fcst/entire_atmosphere,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/entire_atmosphere/HAIL_1hr_max_fcst/entire_atmosphere/HAIL_1hr_max_fcst,"{""GRIB_PARAM"": [2, 0, 1, 31], ""cell_methods"": ""time: maximum"", ""coordinates"": ""forecast_reference_time forecast_period"", ""long_name"": ""entire_atmosphere/HAIL_1hr_max_fcst""}"
LTNG,entire_atmosphere/LTNG,,sfc,entire_atmosphere,LTNG,fcst,1,,fcst,LTNG,,,,forecast_reference_time forecast_period,"time,projection_y_coordinate,projection_x_coordinate","[48,1059,1799]","[48,150,150]",float32,3,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/entire_atmosphere/LTNG,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/entire_atmosphere/LTNG/entire_atmosphere,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/entire_atmosphere/LTNG/entire_atmosphere/LTNG,"{""GRIB_PARAM"": [2, 0, 17, 192], ""coordinates"": ""forecast_reference_time forecast_period"", ""long_name"": ""entire_atmosphere/LTNG""}"
RADARVIL,entire_atmosphere/RADARVIL,,sfc,entire_atmosphere,RADARVIL,fcst,1,,fcst,RADARVIL,,,,forecast_reference_time forecast_period,"time,projection_y_coordinate,projection_x_coordinate","[48,1059,1799]","[48,150,150]",float32,3,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/entire_atmosphere/RADARVIL,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/entire_atmosphere/RADARVIL/entire_atmosphere,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/entire_atmosphere/RADARVIL/entire_atmosphere/RADARVIL,"{""GRIB_PARAM"": [2, 0, 16, 201], ""coordinates"": ""forecast_reference_time forecast_period"", ""long_name"": ""entire_atmosphere/RADARVIL""}"
REFC,entire_atmosphere/REFC,,sfc,entire_atmosphere,REFC,fcst,1,,fcst,REFC,,,,forecast_reference_time forecast_period,"time,projection_y_coordinate,projection_x_coordinate","[48,1059,1799]","[48,150,150]",float32,3,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/entire_atmosphere/REFC,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/entire_atmosphere/REFC/entire_atmosphere,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/entire_atmosphere/REFC/entire_atmosphere/REFC,"{""GRIB_PARAM"": [2, 0, 16, 196], ""coordinates"": ""forecast_reference_time forecast_period"", ""long_name"": ""entire_atmosphere/REFC""}"
RHPW,entire_atmosphere/RHPW,,sfc,entire_atmosphere,RHPW,fcst,1,,fcst,RHPW,,,,forecast_reference_time forecast_period,"time,projection_y_coordinate,projection_x_coordinate","[48,1059,1799]","[48,150,150]",float32,3,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/entire_atmosphere/RHPW,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/entire_atmosphere/RHPW/entire_atmosphere,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/entire_atmosphere/RHPW/entire_atmosphere/RHPW,"{""GRIB_PARAM"": [2, 0, 1, 242], ""coordinates"": ""forecast_reference_time forecast_period"", ""long_name"": ""entire_atmosphere/RHPW""}"
TCDC,entire_atmosphere/TCDC,,sfc,entire_atmosphere,TCDC,fcst,1,,fcst,TCDC,,,,forecast_reference_time forecast_period,"time,projection_y_coordinate,projection_x_coordinate","[48,1059,1799]","[48,150,150]",float32,3,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/entire_atmosphere/TCDC,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/entire_atmosphere/TCDC/entire_atmosphere,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/entire_atmosphere/TCDC/entire_atmosphere/TCDC,"{""GRIB_PARAM"": [2, 0, 6, 1], ""coordinates"": ""forecast_reference_time forecast_period"", ""long_name"": ""entire_atmosphere/TCDC""}"
TCOLI,entire_atmosphere/TCOLI,,sfc,entire_atmosphere,TCOLI,fcst,1,,fcst,TCOLI,,,,forecast_reference_time forecast_period,"time,projection_y_coordinate,projection_x_coordinate","[48,1059,1799]","[48,150,150]",float32,3,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/entire_atmosphere/TCOLI,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/entire_atmosphere/TCOLI/entire_atmosphere,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/entire_atmosphere/TCOLI/entire_atmosphere/TCOLI,"{""GRIB_PARAM"": [2, 0, 1, 70], ""coordinates"": ""forecast_reference_time forecast_period"", ""long_name"": ""entire_atmosphere/TCOLI""}"
TCOLW,entire_atmosphere/TCOLW,,sfc,entire_atmosphere,TCOLW,fcst,1,,fcst,TCOLW,,,,forecast_reference_time forecast_period,"time,projection_y_coordinate,projection_x_coordinate","[48,1059,1799]","[48,150,150]",float32,3,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/entire_atmosphere/TCOLW,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/entire_atmosphere/TCOLW/entire_atmosphere,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/entire_atmosphere/TCOLW/entire_atmosphere/TCOLW,"{""GRIB_PARAM"": [2, 0, 1, 69], ""coordinates"": ""forecast_reference_time forecast_period"", ""long_name"": ""entire_atmosphere/TCOLW""}"
VIL,entire_atmosphere/VIL,,sfc,entire_atmosphere,VIL,fcst,1,,fcst,VIL,,,,forecast_reference_time forecast_period,"time,projection_y_coordinate,projection_x_coordinate","[48,1059,1799]","[48,150,150]",float32,3,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/entire_atmosphere/VIL,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/entire_atmosphere/VIL/entire_atmosphere,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/entire_atmosphere/VIL/entire_atmosphere/VIL,"{""GRIB_PARAM"": [2, 0, 15, 3], ""coordinates"": ""forecast_reference_time forecast_period"", ""long_name"": ""entire_atmosphere/VIL""}"
AOTK,entire_atmosphere_single_layer/AOTK,,sfc,entire_atmosphere_single_layer,AOTK,fcst,1,,fcst,AOTK,,,,forecast_reference_time forecast_period,"time,projection_y_coordinate,projection_x_coordinate","[48,1059,1799]","[48,150,150]",float32,3,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/entire_atmosphere_single_layer/AOTK,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/entire_atmosphere_single_layer/AOTK/entire_atmosphere_single_layer,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/entire_atmosphere_single_layer/AOTK/entire_atmosphere_single_layer/AOTK,"{""GRIB_PARAM"": [2, 0, 20, 102], ""coordinates"": ""forecast_reference_time forecast_period"", ""long_name"": ""entire_atmosphere_single_layer/AOTK""}"
COLMD,entire_atmosphere_single_layer/COLMD,,sfc,entire_atmosphere_single_layer,COLMD,fcst,1,,fcst,COLMD,,,,forecast_reference_time forecast_period,"time,projection_y_coordinate,projection_x_coordinate","[48,1059,1799]","[48,150,150]",float64,3,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/entire_atmosphere_single_layer/COLMD,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/entire_atmosphere_single_layer/COLMD/entire_atmosphere_single_layer,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/entire_atmosphere_single_layer/COLMD/entire_atmosphere_single_layer/COLMD,"{""GRIB_PARAM"": [2, 0, 20, 1], ""coordinates"": ""forecast_reference_time forecast_period"", ""long_name"": ""entire_atmosphere_single_layer/COLMD""}"
PWAT,entire_atmosphere_single_layer/PWAT,kg m-2,sfc,entire_atmosphere_single_layer,PWAT,fcst,1,,fcst,PWAT,,,,forecast_reference_time forecast_period,"time,projection_y_coordinate,projection_x_coordinate","[48,1059,1799]","[48,150,150]",float32,3,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/entire_atmosphere_single_layer/PWAT,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/entire_atmosphere_single_layer/PWAT/entire_atmosphere_single_layer,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/entire_atmosphere_single_layer/PWAT/entire_atmosphere_single_layer/PWAT,"{""GRIB_PARAM"": [2, 0, 1, 3], ""coordinates"": ""forecast_reference_time forecast_period"", ""long_name"": ""entire_atmosphere_single_layer/PWAT"", ""units"": ""kg m-2""}"
TCOLG_1hr_max_fcst,entire_atmosphere_single_layer/TCOLG_1hr_max_fcst,,sfc,entire_atmosphere_single_layer,TCOLG_1hr_max_fcst,fcst,1,,fcst,TCOLG_1hr_max_fcst,,,,forecast_reference_time forecast_period,"time,projection_y_coordinate,projection_x_coordinate","[48,1059,1799]","[48,150,150]",float32,3,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/entire_atmosphere_single_layer/TCOLG_1hr_max_fcst,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/entire_atmosphere_single_layer/TCOLG_1hr_max_fcst/entire_atmosphere_single_layer,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/entire_atmosphere_single_layer/TCOLG_1hr_max_fcst/entire_atmosphere_single_layer/TCOLG_1hr_max_fcst,"{""GRIB_PARAM"": [2, 0, 1, 74], ""cell_methods"": ""time: maximum"", ""coordinates"": ""forecast_reference_time forecast_period"", ""long_name"": ""entire_atmosphere_single_layer/TCOLG_1hr_max_fcst""}"
HGT,equilibrium_level/HGT,m,sfc,equilibrium_level,HGT,fcst,1,,fcst,HGT,,,,forecast_reference_time forecast_period,"time,projection_y_coordinate,projection_x_coordinate","[48,1059,1799]","[48,150,150]",float32,3,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/equilibrium_level/HGT,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/equilibrium_level/HGT/equilibrium_level,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/equilibrium_level/HGT/equilibrium_level/HGT,"{""GRIB_PARAM"": [2, 0, 3, 5], ""coordinates"": ""forecast_reference_time forecast_period"", ""long_name"": ""equilibrium_level/HGT"", ""units"": ""m""}"
HCDC,high_cloud_layer/HCDC,%,sfc,high_cloud_layer,HCDC,fcst,1,,fcst,HCDC,,,,forecast_reference_time forecast_period,"time,projection_y_coordinate,projection_x_coordinate","[48,1059,1799]","[48,150,150]",float32,3,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/high_cloud_layer/HCDC,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/high_cloud_layer/HCDC/high_cloud_layer,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/high_cloud_layer/HCDC/high_cloud_layer/HCDC,"{""GRIB_PARAM"": [2, 0, 6, 5], ""coordinates"": ""forecast_reference_time forecast_period"", ""long_name"": ""high_cloud_layer/HCDC"", ""units"": ""%""}"
HGT,highest_tropospheric_freezing_level/HGT,m,sfc,highest_tropospheric_freezing_level,HGT,fcst,1,,fcst,HGT,,,,forecast_reference_time forecast_period,"time,projection_y_coordinate,projection_x_coordinate","[48,1059,1799]","[48,150,150]",float32,3,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/highest_tropospheric_freezing_level/HGT,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/highest_tropospheric_freezing_level/HGT/highest_tropospheric_freezing_level,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/highest_tropospheric_freezing_level/HGT/highest_tropospheric_freezing_level/HGT,"{""GRIB_PARAM"": [2, 0, 3, 5], ""coordinates"": ""forecast_reference_time forecast_period"", ""long_name"": ""highest_tropospheric_freezing_level/HGT"", ""units"": ""m""}"
PRES,highest_tropospheric_freezing_level/PRES,Pa,sfc,highest_tropospheric_freezing_level,PRES,fcst,1,,fcst,PRES,,,,forecast_reference_time forecast_period,"time,projection_y_coordinate,projection_x_coordinate","[48,1059,1799]","[48,150,150]",float32,3,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/highest_tropospheric_freezing_level/PRES,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/highest_tropospheric_freezing_level/PRES/highest_tropospheric_freezing_level,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/highest_tropospheric_freezing_level/PRES/highest_tropospheric_freezing_level/PRES,"{""GRIB_PARAM"": [2, 0, 3, 0], ""coordinates"": ""forecast_reference_time forecast_period"", ""long_name"": ""highest_tropospheric_freezing_level/PRES"", ""units"": ""Pa""}"
RH,highest_tropospheric_freezing_level/RH,%,sfc,highest_tropospheric_freezing_level,RH,fcst,1,,fcst,RH,,,,forecast_reference_time forecast_period,"time,projection_y_coordinate,projection_x_coordinate","[48,1059,1799]","[48,150,150]",float32,3,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/highest_tropospheric_freezing_level/RH,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/highest_tropospheric_freezing_level/RH/highest_tropospheric_freezing_level,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/highest_tropospheric_freezing_level/RH/highest_tropospheric_freezing_level/RH,"{""GRIB_PARAM"": [2, 0, 1, 1], ""coordinates"": ""forecast_reference_time forecast_period"", ""long_name"": ""highest_tropospheric_freezing_level/RH"", ""units"": ""%""}"
HGT,level_of_adiabatic_condensation_from_sfc/HGT,m,sfc,level_of_adiabatic_condensation_from_sfc,HGT,fcst,1,,fcst,HGT,,,,forecast_reference_time forecast_period,"time,projection_y_coordinate,projection_x_coordinate","[48,1059,1799]","[48,150,150]",float32,3,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/level_of_adiabatic_condensation_from_sfc/HGT,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/level_of_adiabatic_condensation_from_sfc/HGT/level_of_adiabatic_condensation_from_sfc,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/level_of_adiabatic_condensation_from_sfc/HGT/level_of_adiabatic_condensation_from_sfc/HGT,"{""GRIB_PARAM"": [2, 0, 3, 5], ""coordinates"": ""forecast_reference_time forecast_period"", ""long_name"": ""level_of_adiabatic_condensation_from_sfc/HGT"", ""units"": ""m""}"
HGT,level_of_free_convection/HGT,m,sfc,level_of_free_convection,HGT,fcst,1,,fcst,HGT,,,,forecast_reference_time forecast_period,"time,projection_y_coordinate,projection_x_coordinate","[48,1059,1799]","[48,150,150]",float32,3,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/level_of_free_convection/HGT,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/level_of_free_convection/HGT/level_of_free_convection,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/level_of_free_convection/HGT/level_of_free_convection/HGT,"{""GRIB_PARAM"": [2, 0, 3, 5], ""coordinates"": ""forecast_reference_time forecast_period"", ""long_name"": ""level_of_free_convection/HGT"", ""units"": ""m""}"
LCDC,low_cloud_layer/LCDC,%,sfc,low_cloud_layer,LCDC,fcst,1,,fcst,LCDC,,,,forecast_reference_time forecast_period,"time,projection_y_coordinate,projection_x_coordinate","[48,1059,1799]","[48,150,150]",float32,3,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/low_cloud_layer/LCDC,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/low_cloud_layer/LCDC/low_cloud_layer,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/low_cloud_layer/LCDC/low_cloud_layer/LCDC,"{""GRIB_PARAM"": [2, 0, 6, 3], ""coordinates"": ""forecast_reference_time forecast_period"", ""long_name"": ""low_cloud_layer/LCDC"", ""units"": ""%""}"
MSLMA,mean_sea_level/MSLMA,,sfc,mean_sea_level,MSLMA,fcst,1,,fcst,MSLMA,,,,forecast_reference_time forecast_period,"time,projection_y_coordinate,projection_x_coordinate","[48,1059,1799]","[48,150,150]",float32,3,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/mean_sea_level/MSLMA,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/mean_sea_level/MSLMA/mean_sea_level,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/mean_sea_level/MSLMA/mean_sea_level/MSLMA,"{""GRIB_PARAM"": [2, 0, 3, 198], ""coordinates"": ""forecast_reference_time forecast_period"", ""long_name"": ""mean_sea_level/MSLMA""}"
MCDC,middle_cloud_layer/MCDC,%,sfc,middle_cloud_layer,MCDC,fcst,1,,fcst,MCDC,,,,forecast_reference_time forecast_period,"time,projection_y_coordinate,projection_x_coordinate","[48,1059,1799]","[48,150,150]",float32,3,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/middle_cloud_layer/MCDC,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/middle_cloud_layer/MCDC/middle_cloud_layer,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/middle_cloud_layer/MCDC/middle_cloud_layer/MCDC,"{""GRIB_PARAM"": [2, 0, 6, 4], ""coordinates"": ""forecast_reference_time forecast_period"", ""long_name"": ""middle_cloud_layer/MCDC"", ""units"": ""%""}"
APCP0_1_day_acc_fcst,surface/APCP0_1_day_acc_fcst,,sfc,surface,APCP0_1_day_acc_fcst,fcst,1,,fcst,APCP0_1_day_acc_fcst,,,,forecast_reference_time,"projection_y_coordinate,projection_x_coordinate","[1059,1799]","[150,150]",float32,2,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/surface/APCP0_1_day_acc_fcst,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/surface/APCP0_1_day_acc_fcst/surface,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/surface/APCP0_1_day_acc_fcst/surface/APCP0_1_day_acc_fcst,"{""GRIB_PARAM"": [2, 0, 1, 8], ""cell_methods"": ""time: sum"", ""coordinates"": ""forecast_reference_time"", ""long_name"": ""surface/APCP0_1_day_acc_fcst""}"
APCP0_2_day_acc_fcst,surface/APCP0_2_day_acc_fcst,,sfc,surface,APCP0_2_day_acc_fcst,fcst,1,,fcst,APCP0_2_day_acc_fcst,,,,forecast_reference_time,"projection_y_coordinate,projection_x_coordinate","[1059,1799]","[150,150]",float32,2,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/surface/APCP0_2_day_acc_fcst,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/surface/APCP0_2_day_acc_fcst/surface,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/surface/APCP0_2_day_acc_fcst/surface/APCP0_2_day_acc_fcst,"{""GRIB_PARAM"": [2, 0, 1, 8], ""cell_methods"": ""time: sum"", ""coordinates"": ""forecast_reference_time"", ""long_name"": ""surface/APCP0_2_day_acc_fcst""}"
APCP_1hr_acc_fcst,surface/APCP_1hr_acc_fcst,,sfc,surface,APCP_1hr_acc_fcst,fcst,1,,fcst,APCP_1hr_acc_fcst,,,,forecast_reference_time forecast_period,"time,projection_y_coordinate,projection_x_coordinate","[48,1059,1799]","[48,150,150]",float32,3,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/surface/APCP_1hr_acc_fcst,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/surface/APCP_1hr_acc_fcst/surface,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/surface/APCP_1hr_acc_fcst/surface/APCP_1hr_acc_fcst,"{""GRIB_PARAM"": [2, 0, 1, 8], ""cell_methods"": ""time: sum"", ""coordinates"": ""forecast_reference_time forecast_period"", ""long_name"": ""surface/APCP_1hr_acc_fcst""}"
APCP_acc_fcst,surface/APCP_acc_fcst,,sfc,surface,APCP_acc_fcst,fcst,1,,fcst,APCP_acc_fcst,,,,forecast_reference_time forecast_period_2,"time_2,projection_y_coordinate,projection_x_coordinate","[45,1059,1799]","[45,150,150]",float32,3,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/surface/APCP_acc_fcst,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/surface/APCP_acc_fcst/surface,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/surface/APCP_acc_fcst/surface/APCP_acc_fcst,"{""GRIB_PARAM"": [2, 0, 1, 8], ""cell_methods"": ""time: sum"", ""coordinates"": ""forecast_reference_time forecast_period_2"", ""long_name"": ""surface/APCP_acc_fcst""}"
ASNOW0_1_day_acc_fcst,surface/ASNOW0_1_day_acc_fcst,,sfc,surface,ASNOW0_1_day_acc_fcst,fcst,1,,fcst,ASNOW0_1_day_acc_fcst,,,,forecast_reference_time,"projection_y_coordinate,projection_x_coordinate","[1059,1799]","[150,150]",float32,2,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/surface/ASNOW0_1_day_acc_fcst,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/surface/ASNOW0_1_day_acc_fcst/surface,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/surface/ASNOW0_1_day_acc_fcst/surface/ASNOW0_1_day_acc_fcst,"{""GRIB_PARAM"": [2, 0, 1, 29], ""cell_methods"": ""time: sum"", ""coordinates"": ""forecast_reference_time"", ""long_name"": ""surface/ASNOW0_1_day_acc_fcst""}"
ASNOW0_2_day_acc_fcst,surface/ASNOW0_2_day_acc_fcst,,sfc,surface,ASNOW0_2_day_acc_fcst,fcst,1,,fcst,ASNOW0_2_day_acc_fcst,,,,forecast_reference_time,"projection_y_coordinate,projection_x_coordinate","[1059,1799]","[150,150]",float32,2,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/surface/ASNOW0_2_day_acc_fcst,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/surface/ASNOW0_2_day_acc_fcst/surface,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/surface/ASNOW0_2_day_acc_fcst/surface/ASNOW0_2_day_acc_fcst,"{""GRIB_PARAM"": [2, 0, 1, 29], ""cell_methods"": ""time: sum"", ""coordinates"": ""forecast_reference_time"", ""long_name"": ""surface/ASNOW0_2_day_acc_fcst""}"
ASNOW_1hr_acc_fcst,surface/ASNOW_1hr_acc_fcst,,sfc,surface,ASNOW_1hr_acc_fcst,fcst,1,,fcst,ASNOW_1hr_acc_fcst,,,,forecast_reference_time,"projection_y_coordinate,projection_x_coordinate","[1059,1799]","[150,150]",float32,2,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/surface/ASNOW_1hr_acc_fcst,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/surface/ASNOW_1hr_acc_fcst/surface,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/surface/ASNOW_1hr_acc_fcst/surface/ASNOW_1hr_acc_fcst,"{""GRIB_PARAM"": [2, 0, 1, 29], ""cell_methods"": ""time: sum"", ""coordinates"": ""forecast_reference_time"", ""long_name"": ""surface/ASNOW_1hr_acc_fcst""}"
ASNOW_acc_fcst,surface/ASNOW_acc_fcst,,sfc,surface,ASNOW_acc_fcst,fcst,1,,fcst,ASNOW_acc_fcst,,,,forecast_reference_time forecast_period_2,"time_2,projection_y_coordinate,projection_x_coordinate","[45,1059,1799]","[45,150,150]",float32,3,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/surface/ASNOW_acc_fcst,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/surface/ASNOW_acc_fcst/surface,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/surface/ASNOW_acc_fcst/surface/ASNOW_acc_fcst,"{""GRIB_PARAM"": [2, 0, 1, 29], ""cell_methods"": ""time: sum"", ""coordinates"": ""forecast_reference_time forecast_period_2"", ""long_name"": ""surface/ASNOW_acc_fcst""}"
BGRUN_1hr_acc_fcst,surface/BGRUN_1hr_acc_fcst,,sfc,surface,BGRUN_1hr_acc_fcst,fcst,1,,fcst,BGRUN_1hr_acc_fcst,,,,forecast_reference_time forecast_period,"time,projection_y_coordinate,projection_x_coordinate","[48,1059,1799]","[48,150,150]",float32,3,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/surface/BGRUN_1hr_acc_fcst,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/surface/BGRUN_1hr_acc_fcst/surface,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/surface/BGRUN_1hr_acc_fcst/surface/BGRUN_1hr_acc_fcst,"{""GRIB_PARAM"": [2, 1, 0, 5], ""cell_methods"": ""time: sum"", ""coordinates"": ""forecast_reference_time forecast_period"", ""long_name"": ""surface/BGRUN_1hr_acc_fcst""}"
CAPE,surface/CAPE,J kg-1,sfc,surface,CAPE,fcst,1,,fcst,CAPE,,,,forecast_reference_time forecast_period,"time,projection_y_coordinate,projection_x_coordinate","[48,1059,1799]","[48,150,150]",float32,3,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/surface/CAPE,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/surface/CAPE/surface,hrrrzarr/sfc/20250101/20250101_00z_fcst.zarr/surface/CAPE/surface/CAPE,"{""GRIB_PARAM"": [2, 0, 7, 6], ""coordinates"": ""forecast_reference_time forecast_period"", ""long_name"": ""surface/CAPE"", ""units"": ""J kg-1""}"
